CRASH DATE,CRASH TIME,OCCURED ON,LATTITUDE,LONGITUDE
11/13/15,11:00 AM,U.S. HWY,30.449744,-91.094111
10/4/11,6:02 PM,U.S. HWY,30.449744,-91.094111
7/3/10,4:24 PM,U.S. HWY,30.449744,-91.094111
7/28/15,7:08 AM,STATE HWY,30.449744,-91.094111
7/25/13,5:53 PM,CITY STREET,30.449744,-91.094111
9/27/11,3:10 PM,STATE HWY,30.449744,-91.094111
11/12/12,4:53 AM,U.S. HWY,30.449744,-91.094111
4/13/16,7:30 AM,U.S. HWY,30.449726,-91.094103
9/25/15,6:50 AM,U.S. HWY,30.449726,-91.094103
11/19/14,12:06 PM,U.S. HWY,30.449726,-91.094103
5/6/10,5:11 PM,U.S. HWY,30.449726,-91.094103
12/28/15,5:54 PM,STATE HWY,30.449726,-91.094103
12/5/13,5:25 PM,U.S. HWY,30.449726,-91.094103
1/2/14,2:11 PM,U.S. HWY,30.449726,-91.094103
7/15/11,6:27 PM,U.S. HWY,30.449726,-91.094103
7/10/12,11:04 AM,U.S. HWY,30.449726,-91.094103
8/6/12,12:53 PM,U.S. HWY,30.449726,-91.094103
5/11/11,1:00 PM,OFF ROAD/ PRIVATE PROPERTY,30.454938,-91.094083
6/12/15,3:04 PM,OFF ROAD/ PRIVATE PROPERTY,30.482444,-91.094058
7/31/11,7:10 AM,OFF ROAD/ PRIVATE PROPERTY,30.482444,-91.094058
5/27/11,11:23 PM,CITY STREET,30.482444,-91.094058
3/6/12,7:56 AM,U.S. HWY,30.482444,-91.094058
8/15/15,5:26 PM,OFF ROAD/ PRIVATE PROPERTY,30.482444,-91.094058
3/6/12,7:58 AM,STATE HWY,30.482444,-91.094058
8/27/10,9:40 AM,OFF ROAD/ PRIVATE PROPERTY,30.482444,-91.094058
3/6/14,10:00 AM,OFF ROAD/ PRIVATE PROPERTY,30.482444,-91.094058
8/18/15,4:30 PM,STATE HWY,30.482444,-91.094058
12/31/15,5:25 PM,STATE HWY,30.482444,-91.094058
6/12/11,4:06 PM,OFF ROAD/ PRIVATE PROPERTY,30.482444,-91.094058
9/7/11,1:11 PM,OFF ROAD/ PRIVATE PROPERTY,30.482444,-91.094058
2/9/14,8:28 AM,STATE HWY,30.482444,-91.094058
4/14/16,3:15 PM,STATE HWY,30.482454,-91.094018
4/30/15,9:01 AM,STATE HWY,30.482454,-91.094018
6/14/15,2:12 AM,STATE HWY,30.482454,-91.094018
4/6/10,4:39 PM,U.S. HWY,30.482454,-91.094018
6/4/13,5:06 PM,STATE HWY,30.482454,-91.094018
4/3/13,3:57 PM,STATE HWY,30.482454,-91.094018
6/19/13,9:25 AM,STATE HWY,30.482454,-91.094018
10/9/15,11:21 AM,STATE HWY,30.482454,-91.094018
11/18/10,4:26 PM,CITY STREET,30.482454,-91.094018
12/7/11,5:42 PM,STATE HWY,30.482454,-91.094018
10/9/15,10:27 AM,STATE HWY,30.482454,-91.094018
6/9/12,3:21 PM,STATE HWY,30.482454,-91.094018
3/20/13,6:15 PM,STATE HWY,30.482454,-91.094018
11/28/15,7:42 PM,STATE HWY,30.482454,-91.094018
11/17/13,2:30 PM,STATE HWY,30.482454,-91.094018
1/22/14,4:53 PM,STATE HWY,30.482454,-91.094018
7/8/11,10:27 AM,U.S. HWY,30.482454,-91.094018
1/20/12,4:58 PM,U.S. HWY,30.482454,-91.094018
1/16/16,3:43 PM,STATE HWY,30.482454,-91.094018
6/22/14,10:07 AM,STATE HWY,30.482454,-91.094018
4/22/12,8:24 AM,STATE HWY,30.482454,-91.094018
4/28/12,7:11 PM,STATE HWY,30.482454,-91.094018
7/26/12,10:47 AM,STATE HWY,30.482454,-91.094018
2/3/11,6:46 PM,STATE HWY,30.482454,-91.094018
5/29/14,3:25 PM,STATE HWY,30.482454,-91.094018
7/10/12,4:14 PM,STATE HWY,30.482454,-91.094018
2/6/12,11:25 AM,STATE HWY,30.482454,-91.094018
10/4/11,5:29 PM,STATE HWY,30.482454,-91.094018
9/12/13,6:00 PM,STATE HWY,30.482454,-91.094018
11/17/13,2:30 PM,STATE HWY,30.482454,-91.094018
2/14/14,1:00 PM,STATE HWY,30.482454,-91.094018
1/22/14,4:53 PM,STATE HWY,30.482454,-91.094018
8/15/12,7:50 AM,CITY STREET,30.482454,-91.094018
7/3/13,4:40 PM,STATE HWY,30.482454,-91.094018
3/20/13,6:12 PM,STATE HWY,30.482454,-91.094018
7/20/10,11:30 AM,STATE HWY,30.482454,-91.094018
3/24/14,3:32 PM,STATE HWY,30.482454,-91.094018
3/8/11,6:40 AM,STATE HWY,30.482454,-91.094018
4/23/15,1:13 PM,STATE HWY,30.482454,-91.094018
8/18/14,4:18 PM,STATE HWY,30.482454,-91.094018
4/12/13,4:24 PM,STATE HWY,30.482454,-91.094018
7/20/11,5:23 PM,STATE HWY,30.482454,-91.094018
2/8/15,7:54 PM,STATE HWY,30.482454,-91.094018
5/10/13,2:44 PM,STATE HWY,30.482454,-91.094018
3/14/12,4:49 PM,STATE HWY,30.482454,-91.094018
1/20/14,11:17 AM,STATE HWY,30.482454,-91.094018
4/24/12,5:13 PM,STATE HWY,30.482454,-91.094018
10/24/15,2:59 PM,STATE HWY,30.482454,-91.094018
3/24/11,5:13 PM,STATE HWY,30.482454,-91.094018
5/23/14,4:37 PM,STATE HWY,30.482454,-91.094018
5/10/13,3:08 PM,STATE HWY,30.482454,-91.094018
1/25/15,8:56 PM,STATE HWY,30.482454,-91.094018
7/6/11,5:31 PM,STATE HWY,30.482454,-91.094018
8/4/12,6:50 PM,STATE HWY,30.482454,-91.094018
9/1/11,9:20 PM,CITY STREET,30.482454,-91.094018
4/29/14,12:07 PM,STATE HWY,30.482454,-91.094018
9/25/11,1:00 PM,STATE HWY,30.482454,-91.094018
7/28/10,5:20 PM,STATE HWY,30.482454,-91.094018
10/7/13,8:43 AM,STATE HWY,30.482454,-91.094018
4/12/15,12:06 PM,STATE HWY,30.482454,-91.094018
10/28/13,4:42 PM,STATE HWY,30.482454,-91.094018
4/26/14,1:30 PM,STATE HWY,30.482454,-91.094018
4/29/16,4:43 PM,STATE HWY,30.482454,-91.094018
6/2/16,4:54 PM,STATE HWY,30.482454,-91.094018
6/29/16,4:47 PM,STATE HWY,30.482454,-91.094018
7/14/16,10:29 AM,STATE HWY,30.482454,-91.094018
10/19/16,6:53 PM,STATE HWY,30.482454,-91.094018
10/27/16,10:39 AM,STATE HWY,30.482454,-91.094018
11/4/16,4:50 PM,STATE HWY,30.482454,-91.094018
3/14/13,5:08 PM,STATE HWY,30.482454,-91.094018
10/24/13,6:16 PM,STATE HWY,30.482454,-91.094018
10/7/13,8:43 AM,STATE HWY,30.482454,-91.094018
10/13/14,9:15 AM,STATE HWY,30.482454,-91.094018
2/21/11,5:00 PM,STATE HWY,30.482454,-91.094018
4/3/13,6:58 AM,STATE HWY,30.482454,-91.094018
10/10/16,5:43 PM,STATE HWY,30.48246,-91.093997
3/26/13,3:42 PM,OFF ROAD/ PRIVATE PROPERTY,30.449526,-91.093993
12/15/12,10:53 AM,OFF ROAD/ PRIVATE PROPERTY,30.449526,-91.093993
12/15/13,1:06 PM,OFF ROAD/ PRIVATE PROPERTY,30.449526,-91.093993
10/15/10,4:00 PM,STATE HWY,30.482466,-91.093974
5/4/16,3:26 PM,OFF ROAD/ PRIVATE PROPERTY,30.449493,-91.093974
11/29/13,4:30 PM,OFF ROAD/ PRIVATE PROPERTY,30.460955,-91.093964
5/19/14,3:50 PM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
5/27/11,5:16 PM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
12/9/15,11:59 AM,CITY STREET,30.46096,-91.093935
3/21/14,6:24 PM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
8/6/11,8:00 PM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
6/5/15,10:00 AM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
4/13/16,5:00 PM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
7/9/15,9:26 AM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
2/26/15,2:00 PM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
11/16/11,6:22 PM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
12/16/15,6:28 PM,CITY STREET,30.46096,-91.093935
5/29/14,10:04 AM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
6/6/13,5:12 PM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
7/29/14,11:43 AM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
3/24/11,2:18 PM,OFF ROAD/ PRIVATE PROPERTY,30.46096,-91.093935
9/2/11,11:57 AM,CITY STREET,30.46096,-91.093935
6/8/11,1:54 PM,OFF ROAD/ PRIVATE PROPERTY,30.442684,-91.093905
8/11/16,10:16 AM,OFF ROAD/ PRIVATE PROPERTY,30.442684,-91.093905
12/14/13,3:17 PM,U.S. HWY,30.449339,-91.093851
11/15/11,3:18 PM,U.S. HWY,30.449339,-91.093851
3/22/11,8:44 AM,CITY STREET,30.442687,-91.09381
4/22/15,1:15 PM,CITY STREET,30.442687,-91.09381
11/4/15,3:13 PM,CITY STREET,30.442687,-91.09381
1/28/16,9:15 AM,CITY STREET,30.442687,-91.09381
10/31/11,3:08 PM,CITY STREET,30.442687,-91.09381
5/4/16,4:56 PM,CITY STREET,30.442687,-91.09381
8/31/16,10:38 AM,CITY STREET,30.442687,-91.09381
9/12/16,3:07 PM,CITY STREET,30.442687,-91.09381
5/17/12,4:28 PM,CITY STREET,30.442687,-91.09381
9/9/15,2:55 AM,OFF ROAD/ PRIVATE PROPERTY,30.470392,-91.093758
7/12/12,12:46 PM,STATE HWY,30.419201,-91.093726
2/1/13,1:28 PM,STATE HWY,30.419201,-91.093726
5/17/12,8:05 AM,STATE HWY,30.419201,-91.093726
11/16/12,1:21 PM,STATE HWY,30.419201,-91.093726
5/23/11,5:16 PM,STATE HWY,30.419201,-91.093726
7/7/12,10:09 AM,STATE HWY,30.419201,-91.093726
12/12/11,12:47 PM,STATE HWY,30.419201,-91.093726
4/1/11,3:57 PM,STATE HWY,30.419201,-91.093726
2/1/12,6:02 PM,STATE HWY,30.419201,-91.093726
12/24/14,7:47 AM,STATE HWY,30.419201,-91.093726
3/24/11,4:59 PM,STATE HWY,30.419201,-91.093726
8/11/10,3:15 PM,STATE HWY,30.419201,-91.093726
7/3/12,10:35 AM,STATE HWY,30.419201,-91.093726
3/15/12,6:59 AM,STATE HWY,30.419201,-91.093726
10/29/13,12:30 PM,STATE HWY,30.419201,-91.093726
8/23/11,1:45 PM,STATE HWY,30.419201,-91.093726
9/14/12,8:37 AM,STATE HWY,30.419201,-91.093726
9/9/14,7:10 AM,STATE HWY,30.419201,-91.093726
10/30/12,8:20 AM,STATE HWY,30.419201,-91.093726
4/5/11,3:17 PM,STATE HWY,30.419201,-91.093726
3/20/16,10:15 PM,STATE HWY,30.419201,-91.093726
12/23/13,3:07 PM,STATE HWY,30.419201,-91.093726
11/8/12,7:15 AM,STATE HWY,30.419201,-91.093726
4/26/15,4:21 PM,STATE HWY,30.419201,-91.093726
7/3/14,11:11 AM,STATE HWY,30.419201,-91.093726
12/15/11,5:44 PM,U.S. HWY,30.419201,-91.093726
11/4/15,9:15 PM,STATE HWY,30.419201,-91.093726
8/21/12,8:05 AM,STATE HWY,30.419201,-91.093726
12/31/10,1:45 PM,STATE HWY,30.419201,-91.093726
9/8/15,6:03 PM,STATE HWY,30.419201,-91.093726
10/14/11,7:36 AM,STATE HWY,30.419201,-91.093726
7/22/15,9:10 PM,STATE HWY,30.419201,-91.093726
9/3/14,6:48 PM,STATE HWY,30.419201,-91.093726
7/11/14,8:00 AM,STATE HWY,30.419201,-91.093726
11/23/11,3:28 PM,STATE HWY,30.419201,-91.093726
5/6/15,3:27 PM,STATE HWY,30.419201,-91.093726
9/6/11,2:44 PM,STATE HWY,30.419201,-91.093726
6/22/11,8:29 AM,STATE HWY,30.419201,-91.093726
5/18/15,8:34 PM,STATE HWY,30.419201,-91.093726
7/22/15,9:15 PM,STATE HWY,30.419201,-91.093726
11/18/10,5:13 PM,STATE HWY,30.419201,-91.093726
6/20/16,2:15 PM,STATE HWY,30.419201,-91.093726
11/2/16,10:06 AM,STATE HWY,30.419201,-91.093726
10/26/13,1:12 PM,STATE HWY,30.419201,-91.093726
8/13/10,4:20 PM,STATE HWY,30.419201,-91.093726
9/29/10,12:56 PM,STATE HWY,30.419196,-91.093714
9/22/14,7:31 AM,STATE HWY,30.419196,-91.093714
4/5/12,1:33 PM,STATE HWY,30.419196,-91.093714
5/5/15,4:12 PM,U.S. HWY,30.450482,-91.093707
12/22/11,8:11 AM,CITY STREET,30.450482,-91.093707
10/13/16,7:43 PM,U.S. HWY,30.450482,-91.093707
3/1/13,8:30 AM,U.S. HWY,30.450482,-91.093707
6/16/16,7:00 AM,STATE HWY,30.453535,-91.093658
8/5/16,9:02 AM,U.S. HWY,30.453535,-91.093658
8/5/16,9:01 AM,STATE HWY,30.453535,-91.093658
12/11/12,3:00 PM,OFF ROAD/ PRIVATE PROPERTY,30.452643,-91.093563
10/1/16,12:23 PM,OFF ROAD/ PRIVATE PROPERTY,30.452643,-91.093563
7/6/12,5:50 PM,OFF ROAD/ PRIVATE PROPERTY,30.461025,-91.093546
6/9/14,6:19 PM,OFF ROAD/ PRIVATE PROPERTY,30.461025,-91.093546
9/3/10,6:16 PM,CITY STREET,30.461025,-91.093546
6/6/16,6:15 PM,OFF ROAD/ PRIVATE PROPERTY,30.461025,-91.093546
9/2/16,5:02 PM,OFF ROAD/ PRIVATE PROPERTY,30.461025,-91.093546
9/25/16,2:44 PM,OFF ROAD/ PRIVATE PROPERTY,30.461025,-91.093546
9/22/16,11:41 AM,OFF ROAD/ PRIVATE PROPERTY,30.461025,-91.093546
10/10/16,6:30 PM,OFF ROAD/ PRIVATE PROPERTY,30.461025,-91.093546
10/17/16,3:15 PM,OFF ROAD/ PRIVATE PROPERTY,30.461025,-91.093546
6/25/11,3:53 PM,STATE HWY,30.430984,-91.09353
2/10/12,9:19 AM,STATE HWY,30.430984,-91.09353
3/4/16,3:42 PM,CITY STREET,30.430984,-91.09353
4/28/12,5:19 AM,STATE HWY,30.430984,-91.09353
3/18/16,5:39 PM,STATE HWY,30.430984,-91.09353
4/22/13,11:02 AM,CITY STREET,30.430984,-91.09353
6/9/11,6:29 PM,CITY STREET,30.430984,-91.09353
1/28/14,7:21 PM,STATE HWY,30.430984,-91.09353
10/19/15,6:05 AM,CITY STREET,30.430984,-91.09353
2/4/14,3:29 PM,STATE HWY,30.430984,-91.09353
1/20/14,3:10 PM,STATE HWY,30.430984,-91.09353
8/30/13,10:05 AM,CITY STREET,30.442698,-91.09345
1/4/16,1:41 PM,CITY STREET,30.442698,-91.09345
3/19/11,9:55 AM,CITY STREET,30.438036,-91.093407
7/21/15,10:50 AM,OFF ROAD/ PRIVATE PROPERTY,30.442701,-91.093382
1/21/14,6:02 PM,U.S. HWY,30.452891,-91.093326
9/12/15,3:54 PM,U.S. HWY,30.452891,-91.093326
2/9/12,9:39 AM,U.S. HWY,30.452891,-91.093326
5/27/14,1:19 PM,U.S. HWY,30.452891,-91.093326
